lat,lon,distance,pci,mean_rsrp,std_rsrp
51.38331,12.270505975546644,4586.602043813484,218,-170.90863,16.281792
51.38331,12.2712241836762,4631.3946005171365,218,-170.15343,16.36294
51.38331,12.271942391805757,4676.292503366471,218,-169.4055,16.454218
51.38331,12.27266059993531,4721.292746941189,218,-168.66855,16.586393
51.38331,12.273378808064866,4766.392432592274,218,-167.94168,16.75873
51.38331,12.27409701619442,4811.588764065561,218,-167.233,16.945187
51.38331,12.274815224323977,4856.8790433045615,218,-166.5271,17.140293
51.38331,12.275533432453532,4902.260666453795,218,-165.82495,17.352743
51.38331,12.276251640583087,4947.731120034316,218,-165.14404,17.605848
51.38331,12.276969848712644,4993.287977287193,218,-164.47125,17.835056
51.38331,12.277688056842198,5038.928894687083,218,-163.79993,18.069239
51.38331,12.278406264971752,5084.651608606047,218,-163.1295,18.30667
51.38331,12.279124473101309,5130.4539321231,218,-162.4563,18.546679
51.38331,12.279842681230864,5176.3337519779725,218,-161.7811,18.788647
51.38331,12.28056088936042,5222.289025661758,218,-161.10667,19.033175
51.38331,12.281279097489977,5268.317778630922,218,-160.43399,19.277472
51.38331,12.28199730561953,5314.418101645472,218,-159.76082,19.523897
51.38331,12.282715513749086,5360.588148222705,218,-159.08902,19.767143
51.38331,12.28343372187864,5406.826132205906,218,-158.4238,19.993193
51.38331,12.284151930008196,5453.130325433452,218,-157.7656,20.200895
51.38331,12.284870138137752,5499.499055513287,218,-157.1056,20.410942
51.38331,12.285588346267309,5545.930703690406,218,-156.44415,20.623764
51.38331,12.286306554396862,5592.423702811202,218,-155.78172,20.839241
51.38331,12.287024762526418,5638.976535366688,218,-155.11723,21.05747
51.38331,12.287742970655971,5685.587731628336,218,-154.45067,21.277788
51.38331,12.288461178785528,5732.255867857479,218,-153.78372,21.499321
51.38331,12.289179386915084,5778.979564594638,218,-153.1162,21.72314
51.38331,12.28989759504464,5825.757485017768,218,-152.4462,21.94578
51.38331,12.290615803174196,5872.588333371241,218,-151.77208,22.167679
51.38331,12.29133401130375,5919.4708534606025,218,-151.09691,22.392637
51.38331,12.292052219433304,5966.403827210966,218,-150.42627,22.615005
51.38331,12.29277042756286,6013.386073283041,218,-149.76135,22.831434
51.38331,12.293488635692416,6060.4164457492825,218,-149.09572,23.04964
51.38331,12.294206843821971,6107.493832822011,218,-148.43155,23.268053
51.38331,12.294925051951529,6154.617155636871,218,-147.77766,23.47781
51.38331,12.295643260081082,6201.785367081904,218,-147.1369,23.669134
51.38331,12.296361468210636,6248.997450677365,218,-146.497,23.860962
51.38331,12.297079676340193,6296.252419500793,218,-145.85417,24.051573
51.38331,12.297797884469748,6343.54931515399,218,-145.20764,24.242514
51.38331,12.298516092599304,6390.88720677171,218,-144.56741,24.428926
51.38331,12.29923430072886,6438.265190070159,218,-143.92853,24.616985
51.38331,12.299952508858414,6485.682386434156,218,-143.28671,24.808184
51.38331,12.30067071698797,6533.137942041147,218,-142.64531,25.001215
51.38331,12.301388925117523,6580.631027013423,218,-142.01312,25.188368
51.38331,12.30210713324708,6628.16083461443,218,-141.38667,25.369667
51.38331,12.302825341376636,6675.726580467313,218,-140.75928,25.550648
51.38331,12.303543549506191,6723.327501805999,218,-140.13065,25.733633
51.38331,12.304261757635746,6770.962856759533,218,-139.5058,25.913652
51.38331,12.304979965765302,6818.631923657263,218,-138.89676,26.075731
51.38331,12.305698173894855,6866.334000365668,218,-138.312,26.21575
51.38331,12.306416382024413,6914.0684036496,218,-137.73795,26.339178
51.38331,12.307134590153968,6961.834468554372,218,-137.17696,26.45086
51.38331,12.307852798283523,7009.631547815424,218,-136.63393,26.563967
51.38331,12.30857100641308,7057.459011288533,218,-136.09978,26.675055
51.38331,12.309289214542634,7105.316245400471,218,-135.57124,26.784613
51.38331,12.31000742267219,7153.202652621118,218,-135.04686,26.890574
51.38331,12.310725630801745,7201.1176509546185,218,-134.5408,26.972479
51.38331,12.3114438389313,7249.060673450728,218,-134.03883,27.054335
51.38331,12.312162047060855,7297.031167730636,218,-133.54199,27.134226
51.38375941553636,12.184321,2751.8135128785984,218,-91.71007,5.122086
51.38375941553636,12.185039208129556,2717.649287861797,218,-91.853645,5.202983
51.38375941553636,12.185757416259111,2683.9813040176573,218,-92.010216,5.282671
51.38375941553636,12.186475624388668,2650.8284695861003,218,-92.188644,5.3722525
51.38375941553636,12.187193832518222,2618.2103537342173,218,-92.37231,5.4706903
51.38375941553636,12.187912040647776,2586.147189165104,218,-92.56354,5.576544
51.38375941553636,12.188630248777333,2554.659871306007,218,-92.769165,5.6826773
51.38375941553636,12.189348456906888,2523.769953564853,218,-92.98473,5.792409
51.38375941553636,12.190066665036444,2493.499638142474,218,-93.20961,5.907797
51.38375941553636,12.190784873166,2463.8717618347328,218,-93.46031,6.0143776
51.38375941553636,12.191503081295554,2434.909776271219,218,-93.73335,6.131403
51.38375941553636,12.19222128942511,2406.6377219844217,218,-94.0243,6.247788
51.38375941553636,12.192939497554663,2379.080195721379,218,-94.33787,6.350378
51.38375941553636,12.19365770568422,2352.262310409388,218,-94.66254,6.464189
51.38375941553636,12.194375913813776,2326.209647214674,218,-95.01382,6.5740895
51.38375941553636,12.195094121943333,2300.948199143764,218,-95.38424,6.6870527
51.38375941553636,12.195812330072886,2276.50430573643,218,-95.78376,6.789509
51.38375941553636,12.196530538202442,2252.904578423044,218,-96.20826,6.8534026
51.38375941553636,12.197248746331995,2230.1758162726305,218,-96.66845,6.8922787
51.38375941553636,12.197966954461553,2208.3449119350907,218,-97.14254,6.924356
51.38375941553636,12.198685162591108,2187.438747766915,218,-97.64781,6.918607
51.38375941553636,12.199403370720663,2167.484082291045,218,-98.175285,6.908705
51.38375941553636,12.20012157885022,2148.507427341336,218,-98.722946,6.8929806
51.38375941553636,12.200839786979774,2130.534916470001,218,-99.307304,6.865962
51.38375941553636,12.20155799510933,2113.592165455481,218,-99.944786,6.831616
51.38375941553636,12.202276203238885,2097.704125961129,218,-100.65693,6.7917237
51.38375941553636,12.20299441136844,2082.8949337150057,218,-101.414024,6.7696443
51.38375941553636,12.203712619497995,2069.1877528039986,218,-102.17853,6.7347364
51.38375941553636,12.20443082762755,2056.6046179206387,218,-102.96671,6.665528
51.38375941553636,12.205149035757106,2045.1662766619063,218,-103.768555,6.5986423
51.38375941553636,12.205867243886662,2034.892034134867,218,-104.570564,6.525425
51.38375941553636,12.206585452016215,2025.7996022877512,218,-105.37733,6.4739447
51.38375941553636,12.207303660145772,2017.904956465668,218,-106.190994,6.3965096
51.38375941553636,12.208021868275328,2011.2222017191475,218,-107.03366,6.336071
51.38375941553636,12.208740076404885,2005.7634513343016,218,-107.90821,6.3212156
51.38375941553636,12.209458284534438,2001.5387199332097,218,-108.89645,6.3445907
51.38375941553636,12.210176492663994,1998.5558332812443,218,-109.90783,6.4409513
51.38375941553636,12.210894700793547,1996.8203566577424,218,-110.930374,6.6040845
51.38375941553636,12.211612908923104,1996.3355433012905,218,-112.03392,6.7944202
51.38375941553636,12.21233111705266,1997.1023040398695,218,-113.2483,6.9667063
51.38375941553636,12.213049325182215,1999.119198752972,218,-114.58333,7.1017256
51.38375941553636,12.21376753331177,2002.3824498601564,218,-115.99902,7.2147
51.38375941553636,12.214485741441326,2006.8859775436308,218,-117.488785,7.333197
51.38375941553636,12.21520394957088,2012.6214559318576,218,-118.99206,7.4869885
51.38375941553636,12.215922157700437,2019.578389059012,218,-120.554596,7.594502
51.38375941553636,12.216640365829992,2027.7442049949047,218,-122.1706,7.6892924
51.38375941553636,12.217358573959547,2037.1043662218651,218,-123.86886,7.769345
51.38375941553636,12.218076782089105,2047.6424940712195,218,-125.66939,7.8192587
51.38375941553636,12.218794990218658,2059.340504825912,218,-127.59001,7.9008484
51.38375941553636,12.219513198348212,2072.178755019036,218,-129.58768,8.012364
51.38375941553636,12.220231406477769,2086.136193379227,218,-131.62479,8.155023
51.38375941553636,12.220949614607324,2101.190516952733,218,-133.71402,8.347631
51.38375941553636,12.22166782273688,2117.318329010037,218,-135.85939,8.605413
51.38375941553636,12.222386030866437,2134.4952965080347,218,-138.06342,8.916431
51.38375941553636,12.22310423899599,2152.696305074233,218,-140.32533,9.276021
51.38375941553636,12.223822447125546,2171.8956097262185,218,-142.67062,9.685701
51.38375941553636,12.2245406552551,2192.066979774532,218,-145.16481,10.187019
51.38375941553636,12.225258863384656,2213.1838366193538,218,-147.85489,10.837341
51.38375941553636,12.225977071514212,2235.219383441031,218,-150.7388,11.555317
51.38375941553636,12.226695279643767,2258.146725994551,218,-153.82607,12.346819
51.38375941553636,12.227413487773322,2281.938983997341,218,-157.19135,13.220686
51.38375941553636,12.228131695902878,2306.5693928009946,218,-160.68628,14.130359
51.38375941553636,12.228849904032431,2332.011395226046,218,-164.34721,15.044214
51.38375941553636,12.229568112161989,2358.238723634687,218,-168.23615,15.9159975
51.38375941553636,12.230286320291544,2385.225472435578,218,-172.263,16.763567
51.38375941553636,12.2310045284211,2412.946161347154,218,-176.41733,17.514822
51.38375941553636,12.231722736550656,2441.375789848633,218,-180.72467,18.070879
51.38375941553636,12.23244094468021,2470.489883290449,218,-185.11331,18.47387
51.38375941553636,12.233159152809764,2500.264531219972,218,-189.47412,18.867048
51.38375941553636,12.23387736093932,2530.676418503432,218,-193.7833,19.157549
51.38375941553636,12.234595569068876,2561.702849804543,218,-197.99551,19.288607
51.38375941553636,12.235313777198431,2058.5368189195187,725,-200.6696,13.317806
51.38375941553636,12.236031985327989,2067.137211135016,725,-202.64099,13.2986555
51.38375941553636,12.236750193457542,2076.905528966514,725,-204.72653,13.27477
51.38375941553636,12.237468401587098,2087.825379341218,725,-206.93225,13.199607
51.38375941553636,12.238186609716651,2099.8787976352623,725,-209.2392,13.139543
51.38375941553636,12.238904817846208,2113.0463853554834,725,-211.64746,13.083163
51.38375941553636,12.239623025975764,2127.307453173893,725,-214.12103,13.004326
51.38375941553636,12.24034123410532,2142.640167118333,725,-216.63037,12.905142
51.38375941553636,12.241059442234874,2159.021695795975,725,-219.19653,12.810645
51.38375941553636,12.24177765036443,2176.4283566950103,725,-221.8129,12.718865
51.38375941553636,12.242495858493983,2194.835759795128,725,-224.47699,12.652274
51.38375941553636,12.24321406662354,2214.218946907985,725,-227.15913,12.582169
51.38375941553636,12.243932274753096,3011.828884688921,218,-229.33142,22.438793
51.38375941553636,12.244650482882651,3049.4397574734007,218,-231.22668,22.85858
51.38375941553636,12.245368691012208,3087.4018825588014,218,-233.06804,23.304497
51.38375941553636,12.246086899141762,3125.702461933662,218,-234.83023,23.764698
51.38375941553636,12.246805107271316,3164.3292058119405,218,-236.11674,24.228476
51.38375941553636,12.247523315400873,3203.2703150169687,218,-236.42325,24.7208
51.38375941553636,12.248241523530428,3242.514463413824,218,-235.94879,25.248686
51.38375941553636,12.248959731659983,3282.0507805132165,218,-234.2379,25.65851
51.38375941553636,12.24967793978954,3321.868834300598,218,-231.4506,26.066116
51.38375941553636,12.250396147919094,3361.9586143683077,218,-228.20253,26.426884
51.38375941553636,12.25111435604865,3402.310515386817,218,-223.99806,26.657846
51.38375941553636,12.251832564178205,3442.9153209811934,218,-218.57266,26.68963
51.38375941553636,12.25255077230776,3483.764188014894,218,-213.04471,26.581905
51.38375941553636,12.253268980437316,3524.848631334314,218,-207.85037,26.028917
51.38375941553636,12.253987188566873,3566.1605089796967,218,-202.94012,25.2801
51.38375941553636,12.254705396696426,3607.692007866351,218,-198.3953,24.307865
51.38375941553636,12.255423604825982,3649.435629963006,218,-194.23782,23.198942
51.38375941553636,12.256141812955535,3691.384178954248,218,-190.69846,22.001238
51.38375941553636,12.256860021085092,3733.530747397968,218,-188.14613,21.064533
51.38375941553636,12.257578229214648,3775.8687043661953,218,-186.47147,20.27673
51.38375941553636,12.258296437344203,3818.391683567524,218,-184.99982,19.547323
51.38375941553636,12.25901464547376,3861.093571945101,218,-183.63393,18.848337
51.38375941553636,12.259732853603314,3903.9684987350215,218,-182.32935,18.202497
51.38375941553636,12.26045106173287,3947.010824978723,218,-181.092,17.640734
51.38375941553636,12.261169269862425,3990.215133479144,218,-179.99225,17.173746
51.38375941553636,12.26188747799198,4033.5762191762497,218,-178.99149,16.790592
51.38375941553636,12.262605686121535,4077.089079951459,218,-178.01768,16.45391
51.38375941553636,12.26332389425109,4120.748907816433,218,-177.08301,16.140985
51.38375941553636,12.264042102380646,4164.551080499304,218,-176.17058,15.87242
51.38375941553636,12.2647603105102,4208.491153407835,218,-175.26944,15.647098
51.38375941553636,12.265478518639757,4252.564851930614,218,-174.43948,15.575469
51.38375941553636,12.266196726769312,4296.768064110587,218,-173.64548,15.542439
51.38375941553636,12.266914934898868,4341.096833625502,218,-172.87772,15.539416
51.38375941553636,12.267633143028425,4385.547353103922,218,-172.10953,15.558493
51.38375941553636,12.268351351157978,4430.1159577280005,218,-171.33963,15.593836
51.38375941553636,12.269069559287534,4474.799119144595,218,-170.5711,15.647799
51.38375941553636,12.269787767417087,4519.593439634845,218,-169.8006,15.717376
51.38375941553636,12.270505975546644,4564.495646573706,218,-169.03638,15.8007965
51.38375941553636,12.2712241836762,4609.502587115801,218,-168.2905,15.890963
51.38375941553636,12.271942391805757,4654.611223150664,218,-167.54819,16.011896
51.38375941553636,12.27266059993531,4699.818626469485,218,-166.81992,16.187786
51.38375941553636,12.273378808064866,4745.121974160607,218,-166.11057,16.378315
51.38375941553636,12.27409701619442,4790.518544218927,218,-165.40454,16.574448
51.38375941553636,12.274815224323977,4836.005711349111,218,-164.70932,16.802155
51.38375941553636,12.275533432453532,4881.580942962894,218,-164.02551,17.060753
51.38375941553636,12.276251640583087,4927.241795362394,218,-163.34785,17.296232
51.38375941553636,12.276969848712644,4972.98591008995,218,-162.67145,17.524155
51.38375941553636,12.277688056842198,5018.811010449124,218,-161.99837,17.758995
51.38375941553636,12.278406264971752,5064.714898186203,218,-161.32355,17.99848
51.38375941553636,12.279124473101309,5110.695450306805,218,-160.6488,18.240591
51.38375941553636,12.279842681230864,5156.750616057592,218,-159.97292,18.482971
51.38375941553636,12.28056088936042,5202.878414026093,218,-159.2978,18.728138
51.38375941553636,12.281279097489977,5249.076929377015,218,-158.62411,18.975174
51.38375941553636,12.28199730561953,5295.344311214071,218,-157.95033,19.222672
51.38375941553636,12.282715513749086,5341.678770054267,218,-157.28333,19.456804
51.38375941553636,12.28343372187864,5388.078575419918,218,-156.62642,19.665218
51.38375941553636,12.284151930008196,5434.542053534268,218,-155.96675,19.875689
51.38375941553636,12.284870138137752,5481.067585111908,218,-155.30617,20.088427
51.38375941553636,12.285588346267309,5527.653603262989,218,-154.64262,20.302485
51.38375941553636,12.286306554396862,5574.298591472456,218,-153.97699,20.516842
51.38375941553636,12.287024762526418,5621.001081674012,218,-153.31046,20.734474
51.38375941553636,12.287742970655971,5667.759652410721,218,-152.63773,20.948864
51.38375941553636,12.288461178785528,5714.57292706739,218,-151.96477,21.166048
51.38375941553636,12.289179386915084,5761.439572187825,218,-151.29082,21.385515
51.38375941553636,12.28989759504464,5808.3582958553525,218,-150.61597,21.60738
51.38375941553636,12.290615803174196,5855.327846149746,218,-149.9399,21.831383
51.38375941553636,12.29133401130375,5902.347009667085,218,-149.26846,22.05464
51.38375941553636,12.292052219433304,5949.414610100415,218,-148.60342,22.271843
51.38375941553636,12.29277042756286,5996.529506878955,218,-147.93681,22.49124
51.38375941553636,12.293488635692416,6043.690593872865,218,-147.2729,22.71046
51.38375941553636,12.294206843821971,6090.896798140482,218,-146.62384,22.913061
51.38375941553636,12.294925051951529,6138.147078739167,218,-145.98401,23.104683
51.38375941553636,12.295643260081082,6185.440425571713,218,-145.34282,23.297842
51.38375941553636,12.296361468210636,6232.775858294975,218,-144.70255,23.49145
51.38375941553636,12.297079676340193,6280.152425261204,218,-144.06323,23.683414
51.38375941553636,12.297797884469748,6327.569202509073,218,-143.42474,23.868507
51.38375941553636,12.298516092599304,6375.025292795537,218,-142.78665,24.057013
51.38375941553636,12.29923430072886,6422.519824662155,218,-142.14728,24.24971
51.38375941553636,12.299952508858414,6470.051951542466,218,-141.50856,24.442749
51.38375941553636,12.30067071698797,6517.620850907139,218,-140.88112,24.623653
51.38375941553636,12.301388925117523,6565.225723436081,218,-140.25357,24.8056
51.38375941553636,12.30210713324708,6612.865792232169,218,-139.62689,24.989214
51.38375941553636,12.302825341376636,6660.540302057523,218,-139.00385,25.17139
51.38375941553636,12.303543549506191,6708.248518606321,218,-138.39253,25.340637
51.38375941553636,12.304261757635746,6755.989727802928,218,-137.79631,25.494581
51.38375941553636,12.304979965765302,6803.763235124934,218,-137.21754,25.629747
51.38375941553636,12.305698173894855,6851.5683649580105,218,-136.64789,25.751846
51.38375941553636,12.306416382024413,6899.404459973784,218,-136.09058,25.860981
51.38375941553636,12.307134590153968,6947.270880525697,218,-135.5538,25.971272
51.38375941553636,12.307852798283523,6995.167004075855,218,-135.0215,26.078857
51.38375941553636,12.30857100641308,7043.092224639338,218,-134.49207,26.18921
51.38375941553636,12.309289214542634,7091.045952250974,218,-133.9754,26.28515
51.38375941553636,12.31000742267219,7139.027612449648,218,-133.47227,26.363867
51.38375941553636,12.310725630801745,7187.036645785542,218,-132.97092,26.446703
51.38375941553636,12.3114438389313,7235.072507342093,218,-132.47719,26.527885
51.38375941553636,12.312162047060855,7283.134666279844,218,-131.98334,26.611086
51.38420883103807,12.184321,2715.75214497326,218,-91.76786,5.1047525
51.38420883103807,12.185039208129556,2681.1287894105544,218,-91.920815,5.183548
51.38420883103807,12.185757416259111,2646.996667030377,218,-92.09254,5.269805
51.38420883103807,12.186475624388668,2613.375025237868,218,-92.2729,5.361751
51.38420883103807,12.187193832518222,2580.2838191225114,218,-92.458916,5.4638925
51.38420883103807,12.187912040647776,2547.743717360706,218,-92.6624,5.565655
51.38420883103807,12.188630248777333,2515.7761046891296,218,-92.87678,5.670351
51.38420883103807,12.189348456906888,2484.403080413655,218,-93.09725,5.7807183
51.38420883103807,12.190066665036444,2453.647452365366,218,-93.340836,5.886634
51.38420883103807,12.190784873166,2423.5327256972737,218,-93.606926,5.983189
51.38420883103807,12.191503081295554,2394.083085872553,218,-93.88695,6.0832973
51.38420883103807,12.19222128942511,2365.32337517,218,-94.18881,6.1737227
51.38420883103807,12.192939497554663,2337.279062013612,218,-94.508125,6.27598
51.38420883103807,12.19365770568422,2309.9762024495917,218,-94.84846,6.3846726
51.38420883103807,12.194375913813776,2283.441393072702,218,-95.21286,6.494945
51.38420883103807,12.195094121943333,2257.7017147737024,218,-95.612785,6.58996
51.38420883103807,12.195812330072886,2232.7846666823025,218,-96.034225,6.6563487
51.38420883103807,12.196530538202442,2208.71808980958,218,-96.48999,6.694046
51.38420883103807,12.197248746331995,2185.530079941489,218,-96.95759,6.727685
51.38420883103807,12.197966954461553,2163.248889525693,218,-97.45104,6.72551
51.38420883103807,12.198685162591108,2141.9028183745545,218,-97.959274,6.721374
51.38420883103807,12.199403370720663,2121.520093310902,218,-98.48632,6.7098837
51.38420883103807,12.20012157885022,2102.1287370019472,218,-99.071785,6.6724744
51.38420883103807,12.200839786979774,2083.7564265499177,218,-99.73988,6.621745
51.38420883103807,12.20155799510933,2066.4303426696806,218,-100.48802,6.594861
51.38420883103807,12.202276203238885,2050.1770105738647,218,-101.2568,6.5663776
51.38420883103807,12.20299441136844,2035.0221340177136,218,-102.02889,6.508413
51.38420883103807,12.203712619497995,2020.990424241558,218,-102.81944,6.4144535
