lat,lon,distance,pci,mean_rsrp,std_rsrp
51.38375941553636,12.206585452016217,2025.7996022877512,216,-116.66208,8.635341
51.38375941553636,12.207303660145772,2017.904956465668,216,-118.335815,8.5492
51.38375941553636,12.208021868275328,2011.2222017191475,216,-120.04884,8.434172
51.38375941553636,12.208740076404883,2005.7634513343016,216,-121.78116,8.311399
51.38375941553636,12.209458284534438,2001.5387199332097,216,-123.52535,8.185792
51.38375941553636,12.210176492663994,1998.5558332812445,216,-125.274216,8.054148
51.38375941553636,12.210894700793549,1996.8203566577424,216,-127.0294,7.9277606
51.38375941553636,12.211612908923104,1996.3355433012903,216,-128.81827,7.7827473
51.38375941553636,12.21233111705266,1997.1023040398698,216,-130.631,7.6390414
51.38375941553636,12.213049325182215,1999.1191987529717,216,-132.43884,7.503208
51.38375941553636,12.21376753331177,2002.3824498601564,216,-134.25285,7.3789067
51.38375941553636,12.214485741441326,2006.8859775436308,216,-136.0875,7.2750072
51.38375941553636,12.215203949570881,2012.6214559318576,216,-137.96452,7.1983094
51.38375941553636,12.215922157700437,2019.578389059012,216,-139.86646,7.1543484
51.38375941553636,12.216640365829992,2027.7442049949052,216,-141.79765,7.147818
51.38375941553636,12.217358573959547,2037.1043662218653,216,-143.7966,7.18381
51.38375941553636,12.218076782089103,2047.6424940712193,216,-145.88086,7.2664766
51.38375941553636,12.218794990218658,2059.340504825912,216,-148.01712,7.4001946
51.38375941553636,12.219513198348213,2072.1787550190356,216,-150.23521,7.549034
51.38375941553636,12.220231406477769,2086.136193379227,216,-152.61078,7.81341
51.38375941553636,12.220949614607324,2101.190516952733,216,-155.1608,8.223019
51.38375941553636,12.22166782273688,2117.318329010037,216,-157.95673,8.794332
51.38375941553636,12.222386030866435,2134.4952965080347,216,-160.88504,9.483968
51.38375941553636,12.22310423899599,2152.696305074233,216,-164.02693,10.241479
51.38375941553636,12.223822447125546,2171.8956097262185,216,-167.4163,11.002609
51.38375941553636,12.224540655255101,2192.0669797745313,216,-170.99951,11.765864
51.38375941553636,12.225258863384656,2213.1838366193538,216,-174.8653,12.417465
51.38375941553636,12.225977071514212,2235.219383441031,216,-178.97675,12.932263
51.38375941553636,12.226695279643767,2258.146725994551,216,-183.15144,13.509184
51.38375941553636,12.227413487773322,2281.938983997341,216,-187.42178,14.033736
51.38375941553636,12.228131695902878,2306.5693928009946,216,-191.83922,14.403422
51.38375941553636,12.228849904032433,2332.011395226046,216,-196.35278,14.682313
51.38375941553636,12.229568112161989,2358.238723634687,216,-200.93207,14.917005
51.38375941553636,12.230286320291544,2385.225472435578,216,-205.57924,15.0764
51.38375941553636,12.2310045284211,2412.946161347154,216,-210.25687,15.234742
51.38375941553636,12.231722736550655,2441.375789848633,216,-214.91629,15.415271
51.38375941553636,12.23244094468021,2470.489883290449,216,-219.545,15.585783
51.38375941553636,12.233159152809765,2500.2645312199716,216,-224.17664,15.66997
51.38375941553636,12.23387736093932,2530.6764185034317,216,-228.7609,15.78379
51.38375941553636,12.234595569068876,2561.702849804543,216,-233.19165,15.884827
51.38375941553636,12.235313777198431,2593.3217680505904,216,-236.8625,16.057108
51.38375941553636,12.236031985327987,2625.5117674461108,216,-239.74498,16.192453
51.38375941553636,12.236750193457542,2658.2521016150986,216,-242.30356,16.37581
51.38375941553636,12.237468401587098,2691.5226874113405,216,-244.72432,16.548063
51.38375941553636,12.238186609716653,2725.304104924772,216,-247.03781,16.80022
51.38375941553636,12.238904817846208,2759.5775941488528,216,-249.22798,17.070826
51.38375941553636,12.239623025975764,2794.325048782414,216,-251.28699,17.353481
51.38375941553636,12.240341234105319,2829.5290075697853,216,-253.25385,17.65775
51.38375941553636,12.241059442234874,2865.1726435568376,216,-255.13298,17.94495
51.38375941553636,12.24177765036443,2901.2397516158208,216,-256.94098,18.232426
51.38375941553636,12.242495858493985,2937.714734546293,216,-258.70505,18.536917
51.38375941553636,12.24321406662354,2974.5825880286234,216,-260.45532,18.864117
51.38375941553636,12.243932274753096,3011.828884688921,216,-262.18182,19.201578
51.38375941553636,12.244650482882651,3049.4397574734007,216,-263.888,19.535736
51.38375941553636,12.245368691012207,3087.4018825588014,216,-265.59448,19.881208
51.38375941553636,12.246086899141762,3125.702461933662,216,-267.2924,20.252312
51.38375941553636,12.246805107271317,3164.3292058119405,216,-268.9481,20.667955
51.38375941553636,12.247523315400873,3203.2703150169687,216,-270.40558,21.15523
51.38375941553636,12.248241523530428,3242.514463413824,216,-271.16626,21.602867
51.38375941553636,12.248959731659983,3282.0507805132165,216,-269.82095,21.96564
51.38375941553636,12.249677939789539,3321.868834300598,216,-265.2103,22.27254
51.38375941553636,12.250396147919094,3361.9586143683073,216,-259.3281,22.61754
51.38375941553636,12.25111435604865,3402.310515386817,216,-253.37022,22.954979
51.38375941553636,12.251832564178205,3442.9153209811934,216,-247.39528,23.298866
51.38375941553636,12.25255077230776,3483.764188014894,216,-241.43173,23.62253
51.38375941553636,12.253268980437316,3524.8486313343146,216,-235.47,23.950512
51.38375941553636,12.253987188566871,3566.1605089796967,216,-229.64864,24.04449
51.38375941553636,12.254705396696426,3607.692007866351,216,-224.13596,23.689886
51.38375941553636,12.255423604825982,3649.435629963006,216,-218.94165,23.005201
51.38375941553636,12.256141812955537,3691.3841789542475,216,-214.04074,22.168385
51.38375941553636,12.256860021085092,3733.530747397968,216,-209.5174,21.212513
51.38375941553636,12.257578229214648,3775.8687043661953,216,-205.37915,20.226889
51.38375941553636,12.258296437344203,3818.391683567524,216,-201.7336,19.177977
51.38375941553636,12.259014645473759,3861.0935719451013,216,-198.51535,18.13283
51.38375941553636,12.259732853603314,3903.9684987350215,216,-195.67287,17.199167
51.38375941553636,12.26045106173287,3947.010824978723,216,-193.13092,16.37652
51.38375941553636,12.261169269862425,3990.2151334791442,216,-190.84853,15.774715
51.38375941553636,12.26188747799198,4033.5762191762497,216,-188.68799,15.269995
51.38375941553636,12.262605686121535,4077.089079951459,216,-186.54193,14.848248
51.38375941553636,12.26332389425109,4120.748907816433,216,-184.45995,14.538554
51.38375941553636,12.264042102380646,4164.551080499304,216,-182.51009,14.410118
51.38375941553636,12.264760310510201,4208.491153407835,216,-180.6619,14.379822
51.38375941553636,12.265478518639757,4252.564851930614,216,-178.86868,14.34996
51.38375941553636,12.266196726769312,4296.768064110587,216,-177.10332,14.33299
51.38375941553636,12.266914934898868,4341.096833625502,216,-175.63843,14.375269
51.38375941553636,12.267633143028423,4385.547353103922,216,-174.6583,14.45889
51.38375941553636,12.268351351157978,4430.1159577280005,216,-173.91028,14.564882
51.38375941553636,12.269069559287534,4474.799119144595,216,-173.18378,14.68657
51.38375941553636,12.269787767417089,4519.593439634845,216,-172.46747,14.816934
51.38375941553636,12.270505975546644,4564.495646573706,216,-171.74567,14.95105
51.38375941553636,12.2712241836762,4609.502587115801,216,-171.02232,15.089872
51.38375941553636,12.271942391805755,4654.611223150664,216,-170.29672,15.231774
51.38375941553636,12.27266059993531,4699.818626469485,216,-169.57976,15.42391
51.38375941553636,12.273378808064866,4745.121974160607,216,-168.8707,15.657825
51.38375941553636,12.274097016194421,4790.518544218927,216,-168.15884,15.893628
51.38375941553636,12.274815224323977,4836.005711349111,216,-167.4469,16.131203
51.38375941553636,12.275533432453532,4881.580942962894,216,-166.73297,16.370085
51.38375941553636,12.276251640583087,4927.241795362394,216,-166.01709,16.611498
51.38375941553636,12.276969848712643,4972.98591008995,216,-165.30078,16.856297
51.38375941553636,12.277688056842198,5018.811010449124,216,-164.58275,17.101429
51.38375941553636,12.278406264971753,5064.714898186203,216,-163.86282,17.34897
51.38375941553636,12.279124473101309,5110.695450306805,216,-163.14215,17.59779
51.38375941553636,12.279842681230864,5156.750616057592,216,-162.42143,17.84891
51.38375941553636,12.28056088936042,5202.878414026093,216,-161.69896,18.10342
51.38375941553636,12.281279097489975,5249.076929377015,216,-160.9739,18.360195
51.38375941553636,12.28199730561953,5295.344311214071,216,-160.24718,18.620344
51.38375941553636,12.282715513749086,5341.678770054267,216,-159.51947,18.882471
51.38375941553636,12.283433721878641,5388.078575419918,216,-158.79166,19.145681
51.38375941553636,12.284151930008196,5434.542053534268,216,-158.06287,19.409994
51.38375941553636,12.284870138137752,5481.067585111908,216,-157.33383,19.678364
51.38375941553636,12.285588346267307,5527.653603262989,216,-156.60573,19.947248
51.38375941553636,12.286306554396862,5574.298591472456,216,-155.87552,20.21545
51.38375941553636,12.287024762526418,5621.001081674012,216,-155.1502,20.475737
51.38375941553636,12.287742970655973,5667.759652410721,216,-154.42958,20.727089
51.38375941553636,12.288461178785528,5714.57292706739,216,-153.70856,20.979345
51.38375941553636,12.289179386915084,5761.439572187825,216,-152.98622,21.23221
51.38375941553636,12.28989759504464,5808.3582958553525,216,-152.26286,21.489712
51.38375941553636,12.290615803174195,5855.327846149746,216,-151.5395,21.748106
51.38375941553636,12.29133401130375,5902.347009667085,216,-150.81604,22.008183
51.38375941553636,12.292052219433305,5949.414610100415,216,-150.0928,22.26807
51.38375941553636,12.29277042756286,5996.529506878955,216,-149.37405,22.513203
51.38375941553636,12.293488635692416,6043.690593872865,216,-148.65936,22.746906
51.38375941553636,12.294206843821971,6090.896798140482,216,-147.9455,22.982796
51.38375941553636,12.294925051951527,6138.147078739167,216,-147.23645,23.214436
51.38375941553636,12.295643260081082,6185.440425571713,216,-146.52873,23.445232
51.38375941553636,12.296361468210637,6232.775858294975,216,-145.81964,23.677475
51.38375941553636,12.297079676340193,6280.1524252612035,216,-145.11105,23.913141
51.38375941553636,12.297797884469748,6327.569202509073,216,-144.4118,24.128551
51.38375941553636,12.298516092599304,6375.025292795537,216,-143.72192,24.32187
51.38375941553636,12.299234300728859,6422.519824662155,216,-143.03302,24.516869
51.38375941553636,12.299952508858414,6470.051951542466,216,-142.36084,24.677162
51.38375941553636,12.30067071698797,6517.620850907139,216,-141.69533,24.820574
51.38375941553636,12.301388925117525,6565.225723436081,216,-141.0287,24.967388
51.38375941553636,12.30210713324708,6612.865792232169,216,-140.36305,25.116968
51.38375941553636,12.302825341376636,6660.540302057523,216,-139.72015,25.245117
51.38375941553636,12.303543549506191,6708.248518606321,216,-139.09915,25.338177
51.38375941553636,12.304261757635746,6755.989727802928,216,-138.48318,25.426641
51.38375941553636,12.304979965765302,6803.763235124934,216,-137.8658,25.518234
51.38375941553636,12.305698173894857,6851.5683649580105,216,-137.2593,25.599745
51.38375941553636,12.306416382024413,6899.404459973784,216,-136.67531,25.65345
51.38375941553636,12.307134590153968,6947.270880525697,216,-136.10393,25.694311
51.38375941553636,12.307852798283523,6995.167004075855,216,-135.5418,25.721601
51.38375941553636,12.308571006413079,7043.092224639338,216,-134.98761,25.7463
51.38375941553636,12.309289214542634,7091.045952250974,216,-134.43939,25.77161
51.38375941553636,12.31000742267219,7139.027612449648,216,-133.89078,25.800167
51.38375941553636,12.310725630801745,7187.036645785542,216,-133.33968,25.829273
51.38375941553636,12.3114438389313,7235.072507342093,216,-132.78682,25.860315
51.38375941553636,12.312162047060855,7283.134666279844,216,-132.23286,25.895058
51.384208831038066,12.184321,2715.75214497326,216,-92.22086,6.147516
51.384208831038066,12.185039208129556,2681.1287894105544,216,-92.424385,6.2040772
51.384208831038066,12.185757416259111,2646.996667030377,216,-92.6398,6.2626686
51.384208831038066,12.186475624388667,2613.3750252378677,216,-92.87649,6.3183627
51.384208831038066,12.187193832518222,2580.2838191225114,216,-93.11958,6.3822613
51.384208831038066,12.187912040647777,2547.743717360706,216,-93.383804,6.450154
51.384208831038066,12.188630248777333,2515.7761046891296,216,-93.67466,6.51594
51.384208831038066,12.189348456906888,2484.403080413655,216,-94.00829,6.5631523
51.384208831038066,12.190066665036444,2453.647452365366,216,-94.36941,6.6075635
51.384208831038066,12.190784873165999,2423.5327256972737,216,-94.76887,6.6654234
51.384208831038066,12.191503081295554,2394.0830858725535,216,-95.19276,6.7389894
51.384208831038066,12.19222128942511,2365.32337517,216,-95.6606,6.8058887
51.384208831038066,12.192939497554665,2337.2790620136116,216,-96.16597,6.8803334
51.384208831038066,12.19365770568422,2309.9762024495913,216,-96.72435,6.9531555
51.384208831038066,12.194375913813776,2283.441393072702,216,-97.32036,7.0500546
51.384208831038066,12.195094121943331,2257.7017147737024,216,-97.95392,7.1948266
51.384208831038066,12.195812330072886,2232.7846666823025,216,-98.61885,7.375438
51.384208831038066,12.196530538202442,2208.71808980958,216,-99.32518,7.5716476
51.384208831038066,12.197248746331997,2185.5300799414895,216,-100.074234,7.7511835
51.384208831038066,12.197966954461553,2163.248889525693,216,-100.92191,7.8499465
51.384208831038066,12.198685162591108,2141.9028183745545,216,-101.815956,7.9467087
51.384208831038066,12.199403370720663,2121.520093310902,216,-102.78426,8.060858
51.384208831038066,12.200121578850219,2102.1287370019472,216,-103.79364,8.18078
51.384208831038066,12.200839786979774,2083.7564265499177,216,-104.897545,8.270732
51.384208831038066,12.20155799510933,2066.4303426696806,216,-106.13949,8.290439
51.384208831038066,12.202276203238885,2050.1770105738647,216,-107.45237,8.291378
51.384208831038066,12.20299441136844,2035.0221340177138,216,-108.83442,8.282053
